Name,Course Number,Course Title
STUDENT_B6F95FF73515,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_B6F95FF73515,B2EED57,COURSE_B2EED574D766
STUDENT_B6F95FF73515,3895DF1,COURSE_3895DF1B2396
STUDENT_B6F95FF73515,6C418F3,COURSE_6C418F3F4ACC
STUDENT_B6F95FF73515,165B6EC,COURSE_165B6EC64386
STUDENT_B6F95FF73515,A9C3CE0,COURSE_A9C3CE099531
STUDENT_968EB3AA90AE,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_968EB3AA90AE,B2EED57,COURSE_B2EED574D766
STUDENT_968EB3AA90AE,3895DF1,COURSE_3895DF1B2396
STUDENT_968EB3AA90AE,6C418F3,COURSE_6C418F3F4ACC
STUDENT_968EB3AA90AE,165B6EC,COURSE_165B6EC64386
STUDENT_968EB3AA90AE,A9C3CE0,COURSE_A9C3CE099531
STUDENT_9CB5EE685C38,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_9CB5EE685C38,B2EED57,COURSE_B2EED574D766
STUDENT_9CB5EE685C38,3895DF1,COURSE_3895DF1B2396
STUDENT_9CB5EE685C38,6C418F3,COURSE_6C418F3F4ACC
STUDENT_9CB5EE685C38,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_9CB5EE685C38,4E4632B,COURSE_4E4632BBE56E
STUDENT_9B76F184B844,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_9B76F184B844,B2EED57,COURSE_B2EED574D766
STUDENT_9B76F184B844,3895DF1,COURSE_3895DF1B2396
STUDENT_9B76F184B844,6C418F3,COURSE_6C418F3F4ACC
STUDENT_9B76F184B844,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_9B76F184B844,4E4632B,COURSE_4E4632BBE56E
STUDENT_10E5B083EB0E,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_10E5B083EB0E,B2EED57,COURSE_B2EED574D766
STUDENT_10E5B083EB0E,3895DF1,COURSE_3895DF1B2396
STUDENT_10E5B083EB0E,6C418F3,COURSE_6C418F3F4ACC
STUDENT_10E5B083EB0E,165B6EC,COURSE_165B6EC64386
STUDENT_10E5B083EB0E,A9C3CE0,COURSE_A9C3CE099531
STUDENT_E061302ED482,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_E061302ED482,B2EED57,COURSE_B2EED574D766
STUDENT_E061302ED482,3895DF1,COURSE_3895DF1B2396
STUDENT_E061302ED482,6C418F3,COURSE_6C418F3F4ACC
STUDENT_E061302ED482,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_E061302ED482,4E4632B,COURSE_4E4632BBE56E
STUDENT_87B1C96087BB,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_87B1C96087BB,B2EED57,COURSE_B2EED574D766
STUDENT_87B1C96087BB,3895DF1,COURSE_3895DF1B2396
STUDENT_87B1C96087BB,6C418F3,COURSE_6C418F3F4ACC
STUDENT_87B1C96087BB,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_87B1C96087BB,4E4632B,COURSE_4E4632BBE56E
STUDENT_0CF9E628CA08,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_0CF9E628CA08,B2EED57,COURSE_B2EED574D766
STUDENT_0CF9E628CA08,3895DF1,COURSE_3895DF1B2396
STUDENT_0CF9E628CA08,6C418F3,COURSE_6C418F3F4ACC
STUDENT_0CF9E628CA08,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_0CF9E628CA08,4E4632B,COURSE_4E4632BBE56E
STUDENT_2C3165C5C484,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_2C3165C5C484,B2EED57,COURSE_B2EED574D766
STUDENT_2C3165C5C484,3895DF1,COURSE_3895DF1B2396
STUDENT_2C3165C5C484,6C418F3,COURSE_6C418F3F4ACC
STUDENT_2C3165C5C484,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_2C3165C5C484,4E4632B,COURSE_4E4632BBE56E
STUDENT_AAA668A8807B,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_AAA668A8807B,B2EED57,COURSE_B2EED574D766
STUDENT_AAA668A8807B,3895DF1,COURSE_3895DF1B2396
STUDENT_AAA668A8807B,6C418F3,COURSE_6C418F3F4ACC
STUDENT_AAA668A8807B,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_AAA668A8807B,4E4632B,COURSE_4E4632BBE56E
STUDENT_6D597C64E949,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_6D597C64E949,B2EED57,COURSE_B2EED574D766
STUDENT_6D597C64E949,3895DF1,COURSE_3895DF1B2396
STUDENT_6D597C64E949,6C418F3,COURSE_6C418F3F4ACC
STUDENT_6D597C64E949,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_6D597C64E949,4E4632B,COURSE_4E4632BBE56E
STUDENT_B9BD92086118,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_B9BD92086118,B2EED57,COURSE_B2EED574D766
STUDENT_B9BD92086118,3895DF1,COURSE_3895DF1B2396
STUDENT_B9BD92086118,6C418F3,COURSE_6C418F3F4ACC
STUDENT_B9BD92086118,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_B9BD92086118,4E4632B,COURSE_4E4632BBE56E
STUDENT_EEDA3B8F7C62,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_EEDA3B8F7C62,B2EED57,COURSE_B2EED574D766
STUDENT_EEDA3B8F7C62,3895DF1,COURSE_3895DF1B2396
STUDENT_EEDA3B8F7C62,6C418F3,COURSE_6C418F3F4ACC
STUDENT_EEDA3B8F7C62,165B6EC,COURSE_165B6EC64386
STUDENT_EEDA3B8F7C62,A9C3CE0,COURSE_A9C3CE099531
STUDENT_896695AEFFAF,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_896695AEFFAF,B2EED57,COURSE_B2EED574D766
STUDENT_896695AEFFAF,3895DF1,COURSE_3895DF1B2396
STUDENT_896695AEFFAF,6C418F3,COURSE_6C418F3F4ACC
STUDENT_896695AEFFAF,500C8E8,COURSE_500C8E8E485C
STUDENT_896695AEFFAF,47510C7,COURSE_47510C7D6B2A
STUDENT_896695AEFFAF,165B6EC,COURSE_165B6EC64386
STUDENT_D196644F1CD3,500C8E8,COURSE_500C8E8E485C
STUDENT_D196644F1CD3,47510C7,COURSE_47510C7D6B2A
STUDENT_D196644F1CD3,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_D196644F1CD3,4E4632B,COURSE_4E4632BBE56E
STUDENT_D196644F1CD3,165B6EC,COURSE_165B6EC64386
STUDENT_D196644F1CD3,A9C3CE0,COURSE_A9C3CE099531
STUDENT_541E6FCD85CD,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_541E6FCD85CD,B2EED57,COURSE_B2EED574D766
STUDENT_541E6FCD85CD,165B6EC,COURSE_165B6EC64386
STUDENT_541E6FCD85CD,A9C3CE0,COURSE_A9C3CE099531
STUDENT_541E6FCD85CD,2962003,COURSE_2962003E8EB8
STUDENT_541E6FCD85CD,986F248,COURSE_986F248A2D8A
STUDENT_948089238065,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_948089238065,B2EED57,COURSE_B2EED574D766
STUDENT_948089238065,3895DF1,COURSE_3895DF1B2396
STUDENT_948089238065,6C418F3,COURSE_6C418F3F4ACC
STUDENT_948089238065,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_948089238065,4E4632B,COURSE_4E4632BBE56E
STUDENT_2859E2517408,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_2859E2517408,B2EED57,COURSE_B2EED574D766
STUDENT_2859E2517408,3895DF1,COURSE_3895DF1B2396
STUDENT_2859E2517408,6C418F3,COURSE_6C418F3F4ACC
STUDENT_2859E2517408,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_2859E2517408,4E4632B,COURSE_4E4632BBE56E
STUDENT_21CE3E336B71,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_21CE3E336B71,B2EED57,COURSE_B2EED574D766
STUDENT_21CE3E336B71,3895DF1,COURSE_3895DF1B2396
STUDENT_21CE3E336B71,6C418F3,COURSE_6C418F3F4ACC
STUDENT_21CE3E336B71,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_21CE3E336B71,4E4632B,COURSE_4E4632BBE56E
STUDENT_8EDE7ECBC685,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_8EDE7ECBC685,B2EED57,COURSE_B2EED574D766
STUDENT_8EDE7ECBC685,500C8E8,COURSE_500C8E8E485C
STUDENT_8EDE7ECBC685,47510C7,COURSE_47510C7D6B2A
STUDENT_8EDE7ECBC685,165B6EC,COURSE_165B6EC64386
STUDENT_8EDE7ECBC685,A9C3CE0,COURSE_A9C3CE099531
STUDENT_623EAA67085A,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_623EAA67085A,B2EED57,COURSE_B2EED574D766
STUDENT_623EAA67085A,3895DF1,COURSE_3895DF1B2396
STUDENT_623EAA67085A,6C418F3,COURSE_6C418F3F4ACC
STUDENT_623EAA67085A,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_623EAA67085A,4E4632B,COURSE_4E4632BBE56E
STUDENT_7ABDED3AAC15,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_7ABDED3AAC15,B2EED57,COURSE_B2EED574D766
STUDENT_7ABDED3AAC15,3895DF1,COURSE_3895DF1B2396
STUDENT_7ABDED3AAC15,6C418F3,COURSE_6C418F3F4ACC
STUDENT_7ABDED3AAC15,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_7ABDED3AAC15,4E4632B,COURSE_4E4632BBE56E
STUDENT_3E2E527F340E,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_3E2E527F340E,B2EED57,COURSE_B2EED574D766
STUDENT_3E2E527F340E,165B6EC,COURSE_165B6EC64386
STUDENT_3E2E527F340E,A9C3CE0,COURSE_A9C3CE099531
STUDENT_3E2E527F340E,2962003,COURSE_2962003E8EB8
STUDENT_3E2E527F340E,986F248,COURSE_986F248A2D8A
STUDENT_FCCF077B0382,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_FCCF077B0382,B2EED57,COURSE_B2EED574D766
STUDENT_FCCF077B0382,3895DF1,COURSE_3895DF1B2396
STUDENT_FCCF077B0382,6C418F3,COURSE_6C418F3F4ACC
STUDENT_FCCF077B0382,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_FCCF077B0382,4E4632B,COURSE_4E4632BBE56E
STUDENT_B648001736E4,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_B648001736E4,B2EED57,COURSE_B2EED574D766
STUDENT_B648001736E4,3895DF1,COURSE_3895DF1B2396
STUDENT_B648001736E4,6C418F3,COURSE_6C418F3F4ACC
STUDENT_B648001736E4,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_B648001736E4,4E4632B,COURSE_4E4632BBE56E
STUDENT_A9E7C7333A3D,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_A9E7C7333A3D,B2EED57,COURSE_B2EED574D766
STUDENT_A9E7C7333A3D,3895DF1,COURSE_3895DF1B2396
STUDENT_A9E7C7333A3D,6C418F3,COURSE_6C418F3F4ACC
STUDENT_A9E7C7333A3D,2962003,COURSE_2962003E8EB8
STUDENT_A9E7C7333A3D,986F248,COURSE_986F248A2D8A
STUDENT_5DA0294EBB06,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_5DA0294EBB06,B2EED57,COURSE_B2EED574D766
STUDENT_5DA0294EBB06,3895DF1,COURSE_3895DF1B2396
STUDENT_5DA0294EBB06,6C418F3,COURSE_6C418F3F4ACC
STUDENT_5DA0294EBB06,165B6EC,COURSE_165B6EC64386
STUDENT_5DA0294EBB06,A9C3CE0,COURSE_A9C3CE099531
STUDENT_725671D43514,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_725671D43514,B2EED57,COURSE_B2EED574D766
STUDENT_725671D43514,3895DF1,COURSE_3895DF1B2396
STUDENT_725671D43514,6C418F3,COURSE_6C418F3F4ACC
STUDENT_725671D43514,500C8E8,COURSE_500C8E8E485C
STUDENT_725671D43514,47510C7,COURSE_47510C7D6B2A
STUDENT_725671D43514,165B6EC,COURSE_165B6EC64386
STUDENT_E3A9296BCF23,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_E3A9296BCF23,B2EED57,COURSE_B2EED574D766
STUDENT_E3A9296BCF23,3895DF1,COURSE_3895DF1B2396
STUDENT_E3A9296BCF23,6C418F3,COURSE_6C418F3F4ACC
STUDENT_E3A9296BCF23,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_E3A9296BCF23,4E4632B,COURSE_4E4632BBE56E
STUDENT_57875BC725D2,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_57875BC725D2,B2EED57,COURSE_B2EED574D766
STUDENT_57875BC725D2,3895DF1,COURSE_3895DF1B2396
STUDENT_57875BC725D2,6C418F3,COURSE_6C418F3F4ACC
STUDENT_57875BC725D2,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_57875BC725D2,4E4632B,COURSE_4E4632BBE56E
STUDENT_23A65F09D679,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_23A65F09D679,B2EED57,COURSE_B2EED574D766
STUDENT_23A65F09D679,3895DF1,COURSE_3895DF1B2396
STUDENT_23A65F09D679,6C418F3,COURSE_6C418F3F4ACC
STUDENT_23A65F09D679,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_23A65F09D679,4E4632B,COURSE_4E4632BBE56E
STUDENT_C4B922E2EEB5,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_C4B922E2EEB5,B2EED57,COURSE_B2EED574D766
STUDENT_C4B922E2EEB5,3895DF1,COURSE_3895DF1B2396
STUDENT_C4B922E2EEB5,6C418F3,COURSE_6C418F3F4ACC
STUDENT_C4B922E2EEB5,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_C4B922E2EEB5,4E4632B,COURSE_4E4632BBE56E
STUDENT_90A13622EFC7,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_90A13622EFC7,B2EED57,COURSE_B2EED574D766
STUDENT_90A13622EFC7,3895DF1,COURSE_3895DF1B2396
STUDENT_90A13622EFC7,6C418F3,COURSE_6C418F3F4ACC
STUDENT_90A13622EFC7,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_90A13622EFC7,4E4632B,COURSE_4E4632BBE56E
STUDENT_F3892DF14442,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_F3892DF14442,B2EED57,COURSE_B2EED574D766
STUDENT_F3892DF14442,500C8E8,COURSE_500C8E8E485C
STUDENT_F3892DF14442,47510C7,COURSE_47510C7D6B2A
STUDENT_F3892DF14442,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_F3892DF14442,4E4632B,COURSE_4E4632BBE56E
STUDENT_F3892DF14442,165B6EC,COURSE_165B6EC64386
STUDENT_0139062A588B,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_0139062A588B,B2EED57,COURSE_B2EED574D766
STUDENT_0139062A588B,3895DF1,COURSE_3895DF1B2396
STUDENT_0139062A588B,6C418F3,COURSE_6C418F3F4ACC
STUDENT_0139062A588B,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_0139062A588B,4E4632B,COURSE_4E4632BBE56E
STUDENT_E7C618E5AC2A,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_E7C618E5AC2A,B2EED57,COURSE_B2EED574D766
STUDENT_E7C618E5AC2A,3895DF1,COURSE_3895DF1B2396
STUDENT_E7C618E5AC2A,6C418F3,COURSE_6C418F3F4ACC
STUDENT_E7C618E5AC2A,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_E7C618E5AC2A,4E4632B,COURSE_4E4632BBE56E
STUDENT_8A5E7B380216,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_8A5E7B380216,B2EED57,COURSE_B2EED574D766
STUDENT_8A5E7B380216,3895DF1,COURSE_3895DF1B2396
STUDENT_8A5E7B380216,6C418F3,COURSE_6C418F3F4ACC
STUDENT_8A5E7B380216,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_8A5E7B380216,4E4632B,COURSE_4E4632BBE56E
STUDENT_AD2F7A574EBE,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_AD2F7A574EBE,B2EED57,COURSE_B2EED574D766
STUDENT_AD2F7A574EBE,3895DF1,COURSE_3895DF1B2396
STUDENT_AD2F7A574EBE,6C418F3,COURSE_6C418F3F4ACC
STUDENT_AD2F7A574EBE,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_AD2F7A574EBE,4E4632B,COURSE_4E4632BBE56E
STUDENT_94BA4B626DAC,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_94BA4B626DAC,B2EED57,COURSE_B2EED574D766
STUDENT_94BA4B626DAC,3895DF1,COURSE_3895DF1B2396
STUDENT_94BA4B626DAC,6C418F3,COURSE_6C418F3F4ACC
STUDENT_94BA4B626DAC,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_94BA4B626DAC,4E4632B,COURSE_4E4632BBE56E
STUDENT_67B6E19F2AE2,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_67B6E19F2AE2,B2EED57,COURSE_B2EED574D766
STUDENT_67B6E19F2AE2,3895DF1,COURSE_3895DF1B2396
STUDENT_67B6E19F2AE2,6C418F3,COURSE_6C418F3F4ACC
STUDENT_67B6E19F2AE2,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_67B6E19F2AE2,4E4632B,COURSE_4E4632BBE56E
STUDENT_E039D26EBCBD,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_E039D26EBCBD,B2EED57,COURSE_B2EED574D766
STUDENT_E039D26EBCBD,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_E039D26EBCBD,4E4632B,COURSE_4E4632BBE56E
STUDENT_E039D26EBCBD,2962003,COURSE_2962003E8EB8
STUDENT_E039D26EBCBD,986F248,COURSE_986F248A2D8A
STUDENT_1B2952A05514,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_1B2952A05514,B2EED57,COURSE_B2EED574D766
STUDENT_1B2952A05514,3895DF1,COURSE_3895DF1B2396
STUDENT_1B2952A05514,6C418F3,COURSE_6C418F3F4ACC
STUDENT_1B2952A05514,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_1B2952A05514,4E4632B,COURSE_4E4632BBE56E
STUDENT_E3AD36D15CA0,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_E3AD36D15CA0,B2EED57,COURSE_B2EED574D766
STUDENT_E3AD36D15CA0,3895DF1,COURSE_3895DF1B2396
STUDENT_E3AD36D15CA0,6C418F3,COURSE_6C418F3F4ACC
STUDENT_E3AD36D15CA0,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_E3AD36D15CA0,4E4632B,COURSE_4E4632BBE56E
STUDENT_2F39A010F648,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_2F39A010F648,B2EED57,COURSE_B2EED574D766
STUDENT_2F39A010F648,3895DF1,COURSE_3895DF1B2396
STUDENT_2F39A010F648,6C418F3,COURSE_6C418F3F4ACC
STUDENT_2F39A010F648,2962003,COURSE_2962003E8EB8
STUDENT_2F39A010F648,986F248,COURSE_986F248A2D8A
STUDENT_F01525DA4240,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_F01525DA4240,B2EED57,COURSE_B2EED574D766
STUDENT_F01525DA4240,3895DF1,COURSE_3895DF1B2396
STUDENT_F01525DA4240,6C418F3,COURSE_6C418F3F4ACC
STUDENT_F01525DA4240,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_F01525DA4240,4E4632B,COURSE_4E4632BBE56E
STUDENT_46CDDB5E3FD3,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_46CDDB5E3FD3,B2EED57,COURSE_B2EED574D766
STUDENT_46CDDB5E3FD3,3895DF1,COURSE_3895DF1B2396
STUDENT_46CDDB5E3FD3,6C418F3,COURSE_6C418F3F4ACC
STUDENT_46CDDB5E3FD3,165B6EC,COURSE_165B6EC64386
STUDENT_46CDDB5E3FD3,A9C3CE0,COURSE_A9C3CE099531
STUDENT_15C3780E828B,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_15C3780E828B,B2EED57,COURSE_B2EED574D766
STUDENT_15C3780E828B,3895DF1,COURSE_3895DF1B2396
STUDENT_15C3780E828B,6C418F3,COURSE_6C418F3F4ACC
STUDENT_15C3780E828B,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_15C3780E828B,4E4632B,COURSE_4E4632BBE56E
STUDENT_A72BFD74FD7A,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_A72BFD74FD7A,B2EED57,COURSE_B2EED574D766
STUDENT_A72BFD74FD7A,500C8E8,COURSE_500C8E8E485C
STUDENT_A72BFD74FD7A,47510C7,COURSE_47510C7D6B2A
STUDENT_A72BFD74FD7A,165B6EC,COURSE_165B6EC64386
STUDENT_A72BFD74FD7A,2962003,COURSE_2962003E8EB8
STUDENT_A72BFD74FD7A,986F248,COURSE_986F248A2D8A
STUDENT_482C3E42E79F,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_482C3E42E79F,B2EED57,COURSE_B2EED574D766
STUDENT_482C3E42E79F,3895DF1,COURSE_3895DF1B2396
STUDENT_482C3E42E79F,6C418F3,COURSE_6C418F3F4ACC
STUDENT_482C3E42E79F,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_482C3E42E79F,4E4632B,COURSE_4E4632BBE56E
STUDENT_60AF91CAFAA9,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_60AF91CAFAA9,B2EED57,COURSE_B2EED574D766
STUDENT_60AF91CAFAA9,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_60AF91CAFAA9,4E4632B,COURSE_4E4632BBE56E
STUDENT_60AF91CAFAA9,2962003,COURSE_2962003E8EB8
STUDENT_60AF91CAFAA9,986F248,COURSE_986F248A2D8A
STUDENT_FE78850EC48D,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_FE78850EC48D,B2EED57,COURSE_B2EED574D766
STUDENT_FE78850EC48D,3895DF1,COURSE_3895DF1B2396
STUDENT_FE78850EC48D,6C418F3,COURSE_6C418F3F4ACC
STUDENT_FE78850EC48D,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_FE78850EC48D,4E4632B,COURSE_4E4632BBE56E
STUDENT_7A68336A277A,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_7A68336A277A,B2EED57,COURSE_B2EED574D766
STUDENT_7A68336A277A,3895DF1,COURSE_3895DF1B2396
STUDENT_7A68336A277A,6C418F3,COURSE_6C418F3F4ACC
STUDENT_7A68336A277A,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_7A68336A277A,4E4632B,COURSE_4E4632BBE56E
STUDENT_2ED6E7ECCB99,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_2ED6E7ECCB99,B2EED57,COURSE_B2EED574D766
STUDENT_2ED6E7ECCB99,3895DF1,COURSE_3895DF1B2396
STUDENT_2ED6E7ECCB99,6C418F3,COURSE_6C418F3F4ACC
STUDENT_2ED6E7ECCB99,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_2ED6E7ECCB99,4E4632B,COURSE_4E4632BBE56E
STUDENT_C7DD2BF333FA,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_C7DD2BF333FA,B2EED57,COURSE_B2EED574D766
STUDENT_C7DD2BF333FA,3895DF1,COURSE_3895DF1B2396
STUDENT_C7DD2BF333FA,6C418F3,COURSE_6C418F3F4ACC
STUDENT_C7DD2BF333FA,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_C7DD2BF333FA,4E4632B,COURSE_4E4632BBE56E
STUDENT_CE54083E493F,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_CE54083E493F,B2EED57,COURSE_B2EED574D766
STUDENT_CE54083E493F,3895DF1,COURSE_3895DF1B2396
STUDENT_CE54083E493F,6C418F3,COURSE_6C418F3F4ACC
STUDENT_CE54083E493F,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_CE54083E493F,4E4632B,COURSE_4E4632BBE56E
STUDENT_35A43686E675,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_35A43686E675,B2EED57,COURSE_B2EED574D766
STUDENT_35A43686E675,3895DF1,COURSE_3895DF1B2396
STUDENT_35A43686E675,6C418F3,COURSE_6C418F3F4ACC
STUDENT_35A43686E675,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_35A43686E675,4E4632B,COURSE_4E4632BBE56E
STUDENT_6159C5C2095F,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_6159C5C2095F,B2EED57,COURSE_B2EED574D766
STUDENT_6159C5C2095F,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_6159C5C2095F,4E4632B,COURSE_4E4632BBE56E
STUDENT_6159C5C2095F,165B6EC,COURSE_165B6EC64386
STUDENT_6159C5C2095F,A9C3CE0,COURSE_A9C3CE099531
STUDENT_A1A06328A662,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_A1A06328A662,B2EED57,COURSE_B2EED574D766
STUDENT_A1A06328A662,3895DF1,COURSE_3895DF1B2396
STUDENT_A1A06328A662,6C418F3,COURSE_6C418F3F4ACC
STUDENT_A1A06328A662,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_A1A06328A662,4E4632B,COURSE_4E4632BBE56E
STUDENT_3822C37D22BB,3895DF1,COURSE_3895DF1B2396
STUDENT_3822C37D22BB,6C418F3,COURSE_6C418F3F4ACC
STUDENT_3822C37D22BB,165B6EC,COURSE_165B6EC64386
STUDENT_3822C37D22BB,A9C3CE0,COURSE_A9C3CE099531
STUDENT_3822C37D22BB,2962003,COURSE_2962003E8EB8
STUDENT_3822C37D22BB,986F248,COURSE_986F248A2D8A
STUDENT_A212048BC90A,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_A212048BC90A,B2EED57,COURSE_B2EED574D766
STUDENT_A212048BC90A,3895DF1,COURSE_3895DF1B2396
STUDENT_A212048BC90A,6C418F3,COURSE_6C418F3F4ACC
STUDENT_A212048BC90A,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_A212048BC90A,4E4632B,COURSE_4E4632BBE56E
STUDENT_3EAD7A961EC4,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_3EAD7A961EC4,B2EED57,COURSE_B2EED574D766
STUDENT_3EAD7A961EC4,3895DF1,COURSE_3895DF1B2396
STUDENT_3EAD7A961EC4,6C418F3,COURSE_6C418F3F4ACC
STUDENT_3EAD7A961EC4,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_3EAD7A961EC4,4E4632B,COURSE_4E4632BBE56E
STUDENT_B8176812887E,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_B8176812887E,B2EED57,COURSE_B2EED574D766
STUDENT_B8176812887E,3895DF1,COURSE_3895DF1B2396
STUDENT_B8176812887E,6C418F3,COURSE_6C418F3F4ACC
STUDENT_B8176812887E,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_B8176812887E,4E4632B,COURSE_4E4632BBE56E
STUDENT_FF59340891A6,CCB0EDD,COURSE_CCB0EDDCF252
STUDENT_FF59340891A6,B2EED57,COURSE_B2EED574D766
STUDENT_FF59340891A6,500C8E8,COURSE_500C8E8E485C
STUDENT_FF59340891A6,47510C7,COURSE_47510C7D6B2A
STUDENT_FF59340891A6,48F4CC0,COURSE_48F4CC02AA5A
STUDENT_FF59340891A6,4E4632B,COURSE_4E4632BBE56E
STUDENT_FF59340891A6,165B6EC,COURSE_165B6EC64386
STUDENT_0ADD07876AB3,3895DF1,COURSE_3895DF1B2396
STUDENT_0ADD07876AB3,6C418F3,COURSE_6C418F3F4ACC
